drawn_category,class,mean_prob
rabbit,lamp,0.015827854416323988
rabbit,mushroom,0.012800429750841122
rabbit,phone,0.01208632682788162
rabbit,scissors,0.03273960860328972
rabbit,watch,0.02047912496741433
snail,bear,0.022494099266302234
snail,camel,0.021542999056808034
snail,cow,0.01636024857495536
snail,elephant,0.023490429245254463
snail,horse,0.016308220879776784
snail,octopus,0.025288967732145534
snail,person,0.013976932589262053
snail,sheep,0.019938940182321428
snail,tiger,0.018645927481142858
snail,whale,0.03550916238808929
snail,bee,0.029271778137464285
snail,bird,0.018319909133269197
snail,cat,0.019732427009808037
snail,dog,0.019247879953080357
snail,face,0.031000257568004466
snail,fish,0.03127880914370536
snail,frog,0.026925449927627233
snail,hand,0.019311784532825893
snail,rabbit,0.023773235350075892
snail,snail,0.042240067254107144
snail,spider,0.016065665540296876
snail,airplane,0.015782305622366072
snail,bed,0.012804401645848215
snail,bike,0.027636167269383928
snail,boat,0.0185500649021875
snail,cactus,0.014342401070828124
snail,car,0.028659774606830356
snail,chair,0.00830748214875
snail,couch,0.013530644134285714
snail,house,0.009275755549776785
snail,piano,0.013123910883482142
snail,train,0.01823287194933036
snail,tree,0.01616155690232857
snail,TV,0.011465192269107144
snail,apple,0.024809015285575893
snail,book,0.01268774694055357
snail,bottle,0.01322473934328125
snail,bowl,0.026711789180089287
snail,clock,0.017836059633014732
snail,cup,0.017732734277892858
snail,hat,0.02849428433517857
snail,ice.cream,0.017356034119058037
snail,key,0.034908074324776786
snail,lamp,0.010377331278299108
snail,mushroom,0.01901675288325893
snail,phone,0.010387729681463839
snail,scissors,0.03204151140360714
snail,watch,0.0358204781371875
spider,bear,0.024607350485612647
spider,camel,0.02457979423118577
spider,cow,0.02513957698687747
spider,elephant,0.03245973207332016
spider,horse,0.027101718331660078
spider,octopus,0.07135135006023716
spider,person,0.02917210009438735
spider,sheep,0.02965475591798419
spider,tiger,0.03272592577944664
spider,whale,0.019568507896561265
spider,bee,0.032078734086482215
spider,bird,0.02093886427980237
spider,cat,0.028268354987509882
spider,dog,0.020897655503517788
spider,face,0.023074004011857708
spider,fish,0.01804872041419763
spider,frog,0.027951216778458497
spider,hand,0.024846421934743082
spider,rabbit,0.018933008318102768
spider,snail,0.018871381805810276
spider,spider,0.061234276177588934
spider,airplane,0.01914853639513834
spider,bed,0.00947083116604743
spider,bike,0.02076216657770751
spider,boat,0.013066935914545455
spider,cactus,0.035238639585889325
spider,car,0.01167216769049407
spider,chair,0.016542261691027668
spider,couch,0.00894659915652174
spider,house,0.010209946038142292
spider,piano,0.015732167386719367
spider,train,0.012297839542411067
spider,tree,0.02137328441056917
spider,TV,0.007690642977391304
spider,apple,0.014642370813438735
spider,book,0.009905385307075099
spider,bottle,0.007487167230063241
spider,bowl,0.010291608274624506
spider,clock,0.016360527252964427
spider,cup,0.008380482331501977
spider,hat,0.009877459081818182
spider,ice.cream,0.013124048997588933
spider,key,0.015711278824071147
spider,lamp,0.010667548844960474
spider,mushroom,0.01171420167516996
spider,phone,0.008228882536284584
spider,scissors,0.02733242724533597
spider,watch,0.022621142405928853
airplane,bear,0.01959894253169279
airplane,camel,0.01789181011769279
airplane,cow,0.017728458632695926
airplane,elephant,0.022358816072852665
airplane,horse,0.022231537807868337
airplane,octopus,0.018337646263021944
airplane,person,0.01656114329830721
airplane,sheep,0.013100736266206897
airplane,tiger,0.022315837843824453
airplane,whale,0.03373772335657367
airplane,bee,0.02754108703664577
airplane,bird,0.020432491489968653
airplane,cat,0.01828047523523511
airplane,dog,0.016533860923009406
airplane,face,0.015150877392727273
airplane,fish,0.031289761644827586
airplane,frog,0.014273020440783699
airplane,hand,0.020692502210532916
airplane,rabbit,0.026246206927742946
airplane,snail,0.017287292414545456
airplane,spider,0.021766199477304075
airplane,airplane,0.049430698169592474
airplane,bed,0.01898359418382445
airplane,bike,0.02874783686893417
airplane,boat,0.03876064313429467
airplane,cactus,0.02530804835231975
airplane,car,0.025968881885924763
airplane,chair,0.021731759076739812
airplane,couch,0.019182194299498433
airplane,house,0.01989896166291536
airplane,piano,0.0151094380730721
airplane,train,0.02020038907661442
airplane,tree,0.01744052079261442
airplane,TV,0.014459268381128527
airplane,apple,0.019451084377178685
airplane,book,0.011693282116708463
airplane,bottle,0.013529737495172414
airplane,bowl,0.026162356635423198
airplane,clock,0.014908441990752351
airplane,cup,0.018667747080188087
airplane,hat,0.023613891624231977
airplane,ice.cream,0.019679402147084638
airplane,key,0.015738744251473355
airplane,lamp,0.016715905743918496
airplane,mushroom,0.013115272422548589
airplane,phone,0.009959892411003134
airplane,scissors,0.026677325535329154
airplane,watch,0.021508254151097177
bed,bear,0.0064164345368247725
bed,camel,0.014068676568943832
bed,cow,0.011603057858201623
bed,elephant,0.010870113523275
bed,horse,0.018033615964738636
bed,octopus,0.007872332715762338
bed,person,0.01386719958588698
bed,sheep,0.009258165196517208
bed,tiger,0.01207237630878263
bed,whale,0.017085877306121624
bed,bee,0.008363105119468507
bed,bird,0.007246576413247824
bed,cat,0.006427600039265325
bed,dog,0.0072631319421825975
bed,face,0.006229259074300325
bed,fish,0.01592136960233474
bed,frog,0.005892646868983539
bed,hand,0.012935211010308117
bed,rabbit,0.005329150393120682
bed,snail,0.008237896152938311
bed,spider,0.011394416418678345
bed,airplane,0.016548652202285064
bed,bed,0.06904322193896104
bed,bike,0.01271188986122078
bed,boat,0.019836323740493506
bed,cactus,0.015060586807245714
bed,car,0.01669764950225
bed,chair,0.05109130250746753
bed,couch,0.05838593040681818
bed,house,0.028659611923185065
bed,piano,0.060061649649025974
bed,train,0.02965454705659091
bed,tree,0.019142081007656818
bed,TV,0.06509287858149351
bed,apple,0.009140592578881819
bed,book,0.07588296524448052
bed,bottle,0.03344885529757792
bed,bowl,0.018961937975454545
bed,clock,0.005797971864856818
bed,cup,0.02712579325685065
bed,hat,0.03383456960587662
bed,ice.cream,0.01634191108173604
bed,key,0.011472671570051949
bed,lamp,0.02144019246162987
bed,mushroom,0.016783584942846104
bed,phone,0.03338311637217532
bed,scissors,0.010831813182823377
bed,watch,0.007179482721481818
bike,bear,0.02711219529777193
bike,camel,0.021283190074269005
bike,cow,0.0165667759881462
bike,elephant,0.024987209466923975
bike,horse,0.017423525843888888
bike,octopus,0.018822274909748537
bike,person,0.016333669064502922
bike,sheep,0.019187115125415204
bike,tiger,0.024436219469941522
bike,whale,0.023549931538070175
bike,bee,0.043553046708011696
bike,bird,0.017457395379473686
bike,cat,0.021279743833391814
bike,dog,0.0204560187725731
bike,face,0.013824198737748539
bike,fish,0.02004629520847953
bike,frog,0.021712775170549706
bike,hand,0.016550530818245614
bike,rabbit,0.0293995431875731
bike,snail,0.026208158614210525
bike,spider,0.017811178427368422
bike,airplane,0.024824941690467835
bike,bed,0.013178370744269006
bike,bike,0.062344831566842104
bike,boat,0.017845737501695907
bike,cactus,0.019385484329590644
bike,car,0.046711292230994156
bike,chair,0.015132300854269006
bike,couch,0.015057950069356726
bike,house,0.014223985607777778
bike,piano,0.014867021924385965
bike,train,0.03990554336877193
bike,tree,0.01689860937152047
bike,TV,0.00777082922877193
bike,apple,0.027362316411871344
bike,book,0.006300548294444444
bike,bottle,0.013046170745701755
bike,bowl,0.01455818773140351
bike,clock,0.015361280396959064
bike,cup,0.01271700387380117
bike,hat,0.01620030239865497
bike,ice.cream,0.017235693427953218
bike,key,0.023108587923450292
bike,lamp,0.015110320558011696
bike,mushroom,0.009529588049649124
bike,phone,0.009442800112181286
bike,scissors,0.02659800212362573
bike,watch,0.027281312571812866
boat,bear,0.011487161757180587
boat,camel,0.011423935518130037
boat,cow,0.010053219878043224
boat,elephant,0.016303525695064103
boat,horse,0.013127970385791209
boat,octopus,0.018015297321568133
boat,person,0.013567331717421246
boat,sheep,0.008553088849254945
boat,tiger,0.013589061418982418
boat,whale,0.03378352541234909
boat,bee,0.015520178603660806
boat,bird,0.012854561138665567
boat,cat,0.013356329777312088
boat,dog,0.01046077621635055
boat,face,0.019788252241519047
boat,fish,0.029244408465525642
boat,frog,0.011315591584073992
boat,hand,0.018751051148531137
boat,rabbit,0.01495580490054835
boat,snail,0.017553628008237728
boat,spider,0.015505187653255311
boat,airplane,0.03204368093835165
boat,bed,0.027993673853003664
boat,bike,0.02097025321224542
boat,boat,0.05392305086373626
boat,cactus,0.015739238180673992
boat,car,0.023309889243956043
boat,chair,0.024205326252783883
boat,couch,0.02751936444128205
boat,house,0.027013239482673992
boat,piano,0.014492809352014652
boat,train,0.02114425875901099
boat,tree,0.014753676650347986
boat,TV,0.02534722372091575
boat,apple,0.01945181504105861
boat,book,0.014916585142051282
boat,bottle,0.02513876645007326
boat,bowl,0.07638493504660805
boat,clock,0.018179365795271064
boat,cup,0.024583701952893774
boat,hat,0.040584652956849813
boat,ice.cream,0.01630817694278022
boat,key,0.012592173411197801
boat,lamp,0.025479571061904762
boat,mushroom,0.012327010318388279
boat,phone,0.014936374259047619
boat,scissors,0.02255580488132161
boat,watch,0.018895493525804028
cactus,bear,0.020584344362123287
cactus,camel,0.034044683470773975
cactus,cow,0.015145477777568493
cactus,elephant,0.01813771867931507
cactus,horse,0.01903956893890411
cactus,octopus,0.023342772015856165
cactus,person,0.03392688351835616
cactus,sheep,0.0171277109425
cactus,tiger,0.023538788666335617
cactus,whale,0.015351710169246576
cactus,bee,0.027687730698202056
cactus,bird,0.016645995029828768
cactus,cat,0.018641648814195205
cactus,dog,0.014936806474075342
cactus,face,0.017038862245410957
cactus,fish,0.011295005346924658
cactus,frog,0.01680984865407534
cactus,hand,0.06468459729893836
cactus,rabbit,0.019746435838681506
cactus,snail,0.012427024683869864
cactus,spider,0.03614087893325343
cactus,airplane,0.02404974254561644
cactus,bed,0.015380294559006849
cactus,bike,0.016128584892945205
cactus,boat,0.01716337582520548
cactus,cactus,0.06185768169784246
cactus,car,0.007984071864726027
cactus,chair,0.022211861432773972
cactus,couch,0.009159220457157535
cactus,house,0.011873629568938357
cactus,piano,0.01300098376229452
cactus,train,0.011938189114349315
cactus,tree,0.04701090379047945
cactus,TV,0.012383437391609589
cactus,apple,0.01628298170760274
cactus,book,0.014018163902157535
cactus,bottle,0.02865164970729452
cactus,bowl,0.010568752398458904
cactus,clock,0.019351376049554794
cactus,cup,0.011475241292328768
cactus,hat,0.012768816617609589
cactus,ice.cream,0.02090495600229452
cactus,key,0.019924813860136985
cactus,lamp,0.025287372251695205
cactus,mushroom,0.020916645054643836
cactus,phone,0.014496301931061644
cactus,scissors,0.02744386537354452
cactus,watch,0.011472598150702056
car,bear,0.019220755508060836
car,camel,0.015168186916372624
car,cow,0.016230067000904944
car,elephant,0.020399365386486693
car,horse,0.017250323621114068
car,octopus,0.015136972806662357
car,person,0.013097153104080989
car,sheep,0.01648516377844867
car,tiger,0.020752526707475284
car,whale,0.02640494867276806
car,bee,0.019499065456307984
car,bird,0.013770434535977186
car,cat,0.015164045150547529
car,dog,0.0176343368053346
car,face,0.018478165097752852
car,fish,0.023095739879828898
car,frog,0.01993105368276616
car,hand,0.013026475511330798
car,rabbit,0.020887097254007603
car,snail,0.022759721694752853
car,spider,0.013941700740946769
car,airplane,0.02114286249121673
car,bed,0.017184945066045627
car,bike,0.05183722769665399
car,boat,0.02353713906920152
car,cactus,0.01483056428155133
car,car,0.0589644086796578
car,chair,0.017228600468593157
car,couch,0.028859642694676807
car,house,0.019274859671558935
car,piano,0.016974580614562737
car,train,0.05972833796730038
car,tree,0.010748089608827376
car,TV,0.02441774134163498
car,apple,0.01846633533444867
car,book,0.013600824764220532
car,bottle,0.013722970570874524
car,bowl,0.029063903725513308
car,clock,0.017558953207072243
car,cup,0.01945190355486692
car,hat,0.02683832627079848
car,ice.cream,0.011771196128741446
car,key,0.019616691089771862
car,lamp,0.012572601355323194
car,mushroom,0.0132970880454327
car,phone,0.017350840883840306
car,scissors,0.021645550592057035
car,watch,0.021980512104106464
chair,bear,0.007058364624597826
chair,camel,0.01278454721425
chair,cow,0.0093686052282173915
chair,elephant,0.010582358969184783
chair,horse,0.016311180046586958
chair,octopus,0.011845628511521739
chair,person,0.022708668372782608
chair,sheep,0.007158661385793478
chair,tiger,0.009287990982103261
chair,whale,0.009349507276565217
chair,bee,0.010762031424097826
chair,bird,0.009809943236717392
chair,cat,0.007730276127603261
chair,dog,0.008122457346255435
chair,face,0.007979313265298913
chair,fish,0.010963030322489131
chair,frog,0.006899427329445652
chair,hand,0.015494617492119564
chair,rabbit,0.0089674085425
chair,snail,0.005866216245032608
chair,spider,0.012927446129451087
chair,airplane,0.01610490142673913
chair,bed,0.04859533525054348
chair,bike,0.015382985864918477
chair,boat,0.021077991712663044
chair,cactus,0.026307882128945654
chair,car,0.01362345987777174
chair,chair,0.06682896168445653
chair,couch,0.040354660978967394
chair,house,0.03880487095326087
chair,piano,0.058791663310054344
chair,train,0.01673366202173913
chair,tree,0.025854208792152174
chair,TV,0.04520348412255435
chair,apple,0.016667242820684783
chair,book,0.03146970442108696
chair,bottle,0.041578254222065215
chair,bowl,0.02105802996152174
chair,clock,0.010708870983788045
chair,cup,0.027482502501086956
chair,hat,0.032274511531684785
chair,ice.cream,0.02731025824388587
chair,key,0.018655859906347827
chair,lamp,0.03664064841043478
chair,mushroom,0.025083244177391304
chair,phone,0.027634086858304346
chair,scissors,0.01943485215835326
chair,watch,0.008360187010679348
couch,bear,0.0067786503739305495
couch,camel,0.013631035021028323
couch,cow,0.011683113127271676
couch,elephant,0.015455450973571157
couch,horse,0.014694349243017052
couch,octopus,0.0112524068011974
couch,person,0.008039963367870174
couch,sheep,0.009177728187550983
couch,tiger,0.01350543670353208
couch,whale,0.016886370555264683
couch,bee,0.010409586400849422
couch,bird,0.007250020272317803
couch,cat,0.0066987986418580924
couch,dog,0.0077144262399713006
couch,face,0.008893105792103178
couch,fish,0.018583839442110405
couch,frog,0.006363279582437977
couch,hand,0.016127262495310695
couch,rabbit,0.007754955132306936
couch,snail,0.013931226716251445
couch,spider,0.012059914665615694
couch,airplane,0.015550730571984105
couch,bed,0.0717151299684971
couch,bike,0.012672223216817342
couch,boat,0.024161151404257227
couch,cactus,0.012304165742059999
couch,car,0.03310812778676878
couch,chair,0.04322379803736994
couch,couch,0.07340669225028902
couch,house,0.024516887526893065
couch,piano,0.06267403055991329
couch,train,0.033082936910895956
couch,tree,0.011504025508434393
couch,TV,0.06002629419205202
couch,apple,0.014233511634748555
couch,book,0.05264662858692196
couch,bottle,0.018760506028745665
couch,bowl,0.023984653325245665
couch,clock,0.00837164604005925
couch,cup,0.025176621211358382
couch,hat,0.043306450701387285
couch,ice.cream,0.01373563634641763
couch,key,0.01072094221029133
couch,lamp,0.012256085509477746
couch,mushroom,0.016155010305609827
couch,phone,0.02326568460519682
couch,scissors,0.01346056548360445
couch,watch,0.0090889462453237
house,bear,0.011323747106516588
house,camel,0.01123122209249289
house,cow,0.009439157065450237
house,elephant,0.013131771680872038
house,horse,0.011359559728345972
house,octopus,0.01250355181185782
house,person,0.01570889435692891
house,sheep,0.008521652776123222
house,tiger,0.010384805537236967
house,whale,0.017230447236521326
house,bee,0.013325925478945023
house,bird,0.010152878208592417
house,cat,0.0095441439595782
house,dog,0.0077662438104360194
house,face,0.014040305240758293
house,fish,0.017054627928180095
house,frog,0.009158823817630331
house,hand,0.014970289799535545
house,rabbit,0.014644444141303318
house,snail,0.010285898551303317
house,spider,0.011842530416763032
house,airplane,0.02119619773879147
house,bed,0.03525000434218009
house,bike,0.011252214144881516
house,boat,0.028830328622654028
house,cactus,0.018297055548838863
house,car,0.015253720231232228
house,chair,0.036304167496919434
house,couch,0.03673985670113744
house,house,0.05420949301246446
house,piano,0.04378198781279621
house,train,0.01931461087094787
house,tree,0.021954883458033175
house,TV,0.04400312643184834
house,apple,0.021412730659336493
house,book,0.039825172190710904
house,bottle,0.04232440096137441
house,bowl,0.025517059931739337
house,clock,0.013873344804170617
house,cup,0.02246738212758294
house,hat,0.03145000723445498
house,ice.cream,0.025278623530838863
house,key,0.013243697951009478
house,lamp,0.035819775950900475
house,mushroom,0.022201604856312795
house,phone,0.0365910392936019
house,scissors,0.018141177993815167
house,watch,0.011845423870407584
piano,bear,0.005936525393512217
piano,camel,0.015056801198576471
piano,cow,0.011505625699570136
piano,elephant,0.01039421968516742
piano,horse,0.016727294817523983
piano,octopus,0.013687366184000904
piano,person,0.01185028674606923
piano,sheep,0.009507892453339366
piano,tiger,0.01590060306807059
piano,whale,0.01076218948996923
piano,bee,0.01157890184939819
piano,bird,0.006735273134843891
piano,cat,0.008326329917495476
piano,dog,0.008418232921282805
piano,face,0.009145955509470588
piano,fish,0.01415433719717
piano,frog,0.006838532663971946
piano,hand,0.026742820822552037
piano,rabbit,0.008346360887343892
piano,snail,0.008214645289493212
piano,spider,0.013437794790890498
piano,airplane,0.017035637636536198
piano,bed,0.06754095082814479
piano,bike,0.009884876101307692
piano,boat,0.019473209242624436
piano,cactus,0.024695182509469865
piano,car,0.018750573464330317
piano,chair,0.057757407616199095
piano,couch,0.055102300644208145
piano,house,0.054244290869819
piano,piano,0.07689076457660633
piano,train,0.02931568030447964
piano,tree,0.017330555495140725
piano,TV,0.04938394370180996
piano,apple,0.006779771351031675
piano,book,0.052956591584208144
piano,bottle,0.01661365840014932
piano,bowl,0.01563512940584163
piano,clock,0.013083175514253394
piano,cup,0.015669869596968325
piano,hat,0.027234156543076923
piano,ice.cream,0.016619239370402716
piano,key,0.01337389534130543
piano,lamp,0.019482245550651582
piano,mushroom,0.018734913710548733
piano,phone,0.0215118268879095
piano,scissors,0.013396249093779638
piano,watch,0.008235912910153846
train,bear,0.016779663458290104
train,camel,0.017073056776791808
train,cow,0.01793274798139932
train,elephant,0.019934248105754265
train,horse,0.0175374751474744
train,octopus,0.013513476139716724
train,person,0.013852111441331059
train,sheep,0.01735676367238908
train,tiger,0.026414304563228668
train,whale,0.022539454709051193
train,bee,0.021035802789095562
train,bird,0.012760374254761092
train,cat,0.017999268998020478
train,dog,0.015960840077986347
train,face,0.011240106718327645
train,fish,0.017649748751491466
train,frog,0.015275301507860068
train,hand,0.020109818497662114
train,rabbit,0.017757386368890786
train,snail,0.018415883822286688
train,spider,0.014881026503017064
train,airplane,0.018854968878948806
train,bed,0.02986679178116041
train,bike,0.0610936375178157
train,boat,0.020572384520204778
train,cactus,0.01810213101945051
train,car,0.05648445309249147
train,chair,0.019893922851501707
train,couch,0.02836835575324232
train,house,0.020157010239010238
train,piano,0.028511379494607508
train,train,0.06225237847430034
train,tree,0.015908536280600682
train,TV,0.02165759328225256
train,apple,0.013516315933754266
train,book,0.01928586501979522
train,bottle,0.018589643481604096
train,bowl,0.01689808976242321
train,clock,0.01007474835
train,cup,0.01465189694232082
train,hat,0.022014024459419794
train,ice.cream,0.013075950271979522
train,key,0.019401344957109216
train,lamp,0.013169078999419796
train,mushroom,0.009978664868686007
train,phone,0.019172264239453923
train,scissors,0.024632963843003414
train,watch,0.01779674908085324
tree,bear,0.019903906971522632
tree,camel,0.02460598824296296
tree,cow,0.015754489956201646
tree,elephant,0.02209396532846502
tree,horse,0.02010310278328395
tree,octopus,0.02717402941691358
tree,person,0.0398148784963786
tree,sheep,0.017923758754156378
tree,tiger,0.016308347120288065
tree,whale,0.014947900338673251
tree,bee,0.01446856928111111
tree,bird,0.016917420123341565
tree,cat,0.011891623600246913
tree,dog,0.01227979268697531
tree,face,0.014510774740576132
tree,fish,0.011714132347472017
tree,frog,0.015090885664995885
tree,hand,0.028884240196460905
tree,rabbit,0.01337495555600823
tree,snail,0.008249941062427983
tree,spider,0.023507047197263375
tree,airplane,0.022146530274794237
tree,bed,0.015777314781563787
tree,bike,0.01043867975298354
tree,boat,0.02379708281451029
tree,cactus,0.04152533942084773
tree,car,0.008096232170279835
tree,chair,0.02735599130893004
tree,couch,0.00925353227963786
tree,house,0.02813149665469136
tree,piano,0.015166830555679012
tree,train,0.008977047696812757
tree,tree,0.06375496988078189
tree,TV,0.017023042991111112
tree,apple,0.011498227066399178
tree,book,0.01661906841851852
tree,bottle,0.03756876161254321
tree,bowl,0.013978079105349794
tree,clock,0.013528223644567901
tree,cup,0.013337006428312757
tree,hat,0.01001849438836214
tree,ice.cream,0.03374511717341564
tree,key,0.021370983566584362
tree,lamp,0.05272117442263374
tree,mushroom,0.043913336282098765
tree,phone,0.02098712871691358
tree,scissors,0.021137219783868313
tree,watch,0.008613341316584363
TV,bear,0.006235488673098381
TV,camel,0.006436542172844939
TV,cow,0.007507269406564777
TV,elephant,0.008280556801892713
TV,horse,0.009333483980795141
TV,octopus,0.007966393288622389
TV,person,0.015531580740807693
TV,sheep,0.006105369133775709
TV,tiger,0.007928702680704858
TV,whale,0.014022940665693684
TV,bee,0.007086329734893927
TV,bird,0.006682689262057085
TV,cat,0.006954657276163158
TV,dog,0.004621130105707288
TV,face,0.01159271890955749
TV,fish,0.013060979076946963
TV,frog,0.006170909503797976
TV,hand,0.012380251554995952
TV,rabbit,0.005793718235898097
TV,snail,0.009918953776676113
TV,spider,0.010180584620722672
TV,airplane,0.013597794070619434
TV,bed,0.055308116799757084
TV,bike,0.006994870406052632
TV,boat,0.022041092148072875
TV,cactus,0.015233422288274899
TV,car,0.012379264919165993
TV,chair,0.04168665590119433
TV,couch,0.05318929181174089
TV,house,0.0358134756192915
TV,piano,0.03056356028987854
TV,train,0.01871582078688259
TV,tree,0.019722501146016196
TV,TV,0.0867809129825911
TV,apple,0.010845065049433198
TV,book,0.07794585319101215
TV,bottle,0.033338601269068825
TV,bowl,0.0376646136668421
TV,clock,0.013796860499603238
TV,cup,0.03146607628785425
TV,hat,0.03460342982145749
TV,ice.cream,0.01564953465108097
TV,key,0.009938578399352227
TV,lamp,0.04446737131564777
TV,mushroom,0.02633675636374899
TV,phone,0.0503040857322085
TV,scissors,0.01107374033125506
TV,watch,0.0067514026963967615
apple,bear,0.015663227532611464
apple,camel,0.01407016439490446
apple,cow,0.008307453604649682
apple,elephant,0.016860137175859873
apple,horse,0.009985487853949045
apple,octopus,0.014772459185095541
apple,person,0.009701736717834395
apple,sheep,0.009984428416305733
apple,tiger,0.009368716214802548
apple,whale,0.03005908978343949
apple,bee,0.02815898884834395
apple,bird,0.015579592907261146
apple,cat,0.01315164188732484
apple,dog,0.010702088832038216
apple,face,0.021709643437070065
apple,fish,0.021318760791974523
apple,frog,0.015033060697707006
apple,hand,0.036494065786305735
apple,rabbit,0.023245659103630575
apple,snail,0.024196294220955414
apple,spider,0.013399136593949045
apple,airplane,0.02111759406566879
apple,bed,0.00950234159401274
apple,bike,0.02398261771757962
apple,boat,0.02405566285286624
apple,cactus,0.02392677179121019
apple,car,0.016502604200191083
apple,chair,0.014225815946687898
apple,couch,0.011204202629745223
apple,house,0.010799265460191082
apple,piano,0.007323394826242038
apple,train,0.008494757054203822
apple,tree,0.016142110109617833
apple,TV,0.01197784881821656
apple,apple,0.06808762411847134
apple,book,0.012971275376496815
apple,bottle,0.04891684413878981
apple,bowl,0.04183015144694267
apple,clock,0.03251428511656051
apple,cup,0.029199308099617835
apple,hat,0.032355344243566876
apple,ice.cream,0.031088890043184714
apple,key,0.03754124582955414
apple,lamp,0.017954379623184715
apple,mushroom,0.018160598648598727
apple,phone,0.014038206993566879
apple,scissors,0.02915239131165605
apple,watch,0.025172635829299364
book,bear,0.004316502342286343
book,camel,0.008843210026907489
book,cow,0.007428817608662996
book,elephant,0.008403906877543612
book,horse,0.009471682886876652
book,octopus,0.005623594072413216
book,person,0.008022425563181938
book,sheep,0.00636166210685022
book,tiger,0.010643975562047577
book,whale,0.008995832298589428
book,bee,0.01105241514474229
book,bird,0.005000530335846256
book,cat,0.005918658681496476
book,dog,0.004562730021669604
book,face,0.010234043159621146
book,fish,0.01316624574230837
book,frog,0.004627096709331718
book,hand,0.014135650893801763
book,rabbit,0.004522083359367401
book,snail,0.007256884578008811
book,spider,0.007043548868389868
book,airplane,0.009670507093967402
book,bed,0.05007357128105727
book,bike,0.0055042160606872245
book,boat,0.016157649454801762
book,cactus,0.009830155065436124
book,car,0.011343386377577092
book,chair,0.028743094633788546
book,couch,0.053451834152422904
book,house,0.03091116647825991
book,piano,0.046448902303964756
book,train,0.021346457054255506
book,tree,0.014733019684577093
book,TV,0.08608199953436123
book,apple,0.009982510636277532
book,book,0.10041580017004405
book,bottle,0.04587143251753304
book,bowl,0.02678851187524229
book,clock,0.011502340587872247
book,cup,0.05236505789779736
book,hat,0.037111351661497795
book,ice.cream,0.016592725008110133
book,key,0.011735895372838326
book,lamp,0.016300549836431717
book,mushroom,0.017755822096876653
book,phone,0.0838590705077533
book,scissors,0.012906435850405287
book,watch,0.006885042210444934
bottle,bear,0.00906335690517647
bottle,camel,0.008347616057673797
bottle,cow,0.004660502708609625
bottle,elephant,0.006614125131663102
bottle,horse,0.006703815449973262
bottle,octopus,0.008037415578470588
bottle,person,0.013748745903128343
bottle,sheep,0.00504474499442246
bottle,tiger,0.004268713331417112
bottle,whale,0.007613785727256684
bottle,bee,0.010491081839016043
bottle,bird,0.008104173590909092
bottle,cat,0.0061967277090962565
bottle,dog,0.005768034976411765
bottle,face,0.009988028268395722
bottle,fish,0.008104686784716578
bottle,frog,0.008313315759
bottle,hand,0.012497230086898396
bottle,rabbit,0.012696054388786097
bottle,snail,0.00860575662697861
bottle,spider,0.005363726480411765
bottle,airplane,0.010064081643663101
bottle,bed,0.025307725433529413
bottle,bike,0.013984359289700534
bottle,boat,0.01927495204775401
bottle,cactus,0.020836450510160427
bottle,car,0.008447074700106952
bottle,chair,0.038252844072887704
bottle,couch,0.01595580228
bottle,house,0.03454314096331551
bottle,piano,0.01589377483737968
bottle,train,0.01152242356604278
bottle,tree,0.02919558443727273
bottle,TV,0.03362179343294118
bottle,apple,0.07945107416604279
bottle,book,0.0553206793286631
bottle,bottle,0.08330329660481284
bottle,bowl,0.02464720805262032
bottle,clock,0.009480835787967915
bottle,cup,0.039738166887272726
bottle,hat,0.027009346317647058
bottle,ice.cream,0.035835656182994655
bottle,key,0.04121755563465241
bottle,lamp,0.03463682184085561
bottle,mushroom,0.0328638726171123
bottle,phone,0.052503959630320854
bottle,scissors,0.025621655030352943
bottle,watch,0.011238224384491978
bowl,bear,0.012041588991222566
bowl,camel,0.010513460880376106
bowl,cow,0.008715698288367256
bowl,elephant,0.01460889281599646
bowl,horse,0.010640680947374337
bowl,octopus,0.015368117356564601
bowl,person,0.00739424718290177
bowl,sheep,0.010219582153159292
bowl,tiger,0.010203137858075664
bowl,whale,0.028060468923539823
bowl,bee,0.017050307129599998
bowl,bird,0.011571324177798673
bowl,cat,0.009050154921383629
bowl,dog,0.010232877368654867
bowl,face,0.0351610094264823
bowl,fish,0.032439815962535395
bowl,frog,0.012691978260938054
bowl,hand,0.020610893045132743
bowl,rabbit,0.011912549705181416
bowl,snail,0.0354276828615354
bowl,spider,0.011031545701134071
bowl,airplane,0.018860899685384954
bowl,bed,0.020882059522300885
bowl,bike,0.012523596441995575
bowl,boat,0.04695137101699115
bowl,cactus,0.010723755421653275
bowl,car,0.02135401905915929
bowl,chair,0.012569413188539822
bowl,couch,0.02521444990681416
bowl,house,0.012999879083424778
bowl,piano,0.016655423444867257
bowl,train,0.008515489982566371
bowl,tree,0.009886196744015486
bowl,TV,0.02059337666061947
bowl,apple,0.03764380412278761
bowl,book,0.018886782271681415
bowl,bottle,0.023696261760663716
bowl,bowl,0.07509473428216815
bowl,clock,0.03447802942345133
bowl,cup,0.06447927265039823
bowl,hat,0.03620949710814159
bowl,ice.cream,0.020056602811451326
bowl,key,0.021328782982800883
bowl,lamp,0.012575292681681416
bowl,mushroom,0.01926730032829646
bowl,phone,0.017612277431327435
bowl,scissors,0.020025957938420352
bowl,watch,0.025969455281061947
clock,bear,0.02131888314632979
clock,camel,0.007885659855888297
